Región 13,78996380,0,Scire Capacitación Limitada,Scire,Av.L. Bdo Ohiggins 1302 Of. 30,Santiago,226963469,Otec,a.palacios@scire.cl,,
Región 13,77167350,3,Sociedad De Capacitación San Martín De Quillota Limitada,Inscap,Teatinos Nº 251 Of. 209,Santiago,226723671,Mixto,inscap@gmail.com,,
Región 13,77191110,2,Gestión Comunicaciones Y Servicios Netco Limitada,Netco Ltda,Catedral 1233 Of. 101,Santiago,22631865,Otec,netco@tie.cl,,
Región 13,79922620,0,Instituto De Capacitación Jiyukan Ltda.,,Av Matta Nº 360,Santiago,225556848,Otec,jiyukan-capacitacion.cl,,
Región 13,76585723,6,Organismo Técnico De Capacitación Libertad De Chile Limitada,Cnc Capacita Ltda.,"Ahumada 312, Of. 216",Santiago,226968368,Otec,gerencia@cnccapacita.cl,rmery@gmail.com,
Región 13,76623770,3,Asp Capacitación Limitada,Otec Asp  Capacitación Limitada,"Fanor Velasco 85, Of. 1301",Santiago,226641193,Otec,capacitación@aspchile.cl,rodrigo.saldana@aspechile.cl,
Región 13,78745900,5,Trasciende Gestión Integral De Capacitación Spa,Trasciende Spa,Manuel Rodriguez Norte  Nº 730,Santiago,223810999,Otec,soportecapaciotacion@falabella.com,,
Región 13,76527388,9,Olitorr Capacitaciones Limitada,Olitorr Ltda.,"Agustina 1612, Of. 711",Santiago,26965540,Otec,olitorr@olitorr.cl, lasesoria@hotmail.com,
Región 13,76656740,1,Ical Capacitación Limitada,Ical Capacitación,Avda. Ricardo Cumming  350,Santiago,26715128,Otec,capacitacion@ical.cl,,
Región 13,76175533,1,Instituto De Capacitación Big Five Limitada,Big Five Ltda.,Rosal N°331 Piso 3,Santiago,25502400,Otec,emorenog@bigfive.cl,,
Región 13,76071318,K,Aptus Perfeccionamiento Y Capacitación Limitada,Aptus Ltda.,Phillips 16 Of. C Piso Tres,Santiago,227704751,Otec,capacitacion@aptuschile.cl,,
Región 13,77326080,K,Instituto De Capacitación Laboral Icl Limitada,Icl Ltda.,Santa Elena  N° 1333,Santiago,225922699,Otec,info@iclcapacitacion.cl,,
Región 13,96575560,8,Centros De Estudios Manpower Ltda.,Manpower,Paulino Alfonso Nº351                              ,Santiago,2805554,Otec,francisca.bakovic@ltcmanpower.cl  ,,
Región 13,76421320,3,Capacitación Usach Compania Limitada,Capacitación Usach Compania Limitada,Avda. L. Bdo. O'Higgins Nº 2229,Santiago,227181428,Otec,elizabeth.goas@usach.cl,,
Región 13,78212360,2,Instituto Profesional Ciisa Limitada,Instituto Profesional Ciisa,Repúlblica N° 20,Santiago,26637800,Otec,capacitacion@ciisa.cl,npatuelli@ciisa.cl,
Región 13,76341480,9,Global Cap Limitada,Global Cap,"Amunategui Nº75, Of. 6",Santiago,226715546,Otec,pmerino@globalcap.cl , grevelez@globalcap.cl,
Región 13,76558650,K,Centro De Capacitación Educacional Limitada,Ceis Capacitación Ltda.,Santa Mónica Nª 2056,Santiago,6965331,Otec,loviedo@ceismaristas.cl,,
Región 13,76639190,7,Coartre Servicios De Capacitación Limitada,Coartre Ltda.,Lira Nº1652,Santiago,25558672,Otec,coartre@coartre.cl,,
Región 13,76464790,4,Capacitación  Briceño Limitada,Academia Brisein Ltda.,"Pje. Rosa Rodríguez 1375, Of. 409",Santiago,26881883,Otec,brisein@tie.cl,,
Región 13,76612290,6,Navarro Y Asociados Limitada,Working Capacitación De Empresas,"Sotero Del Rio Nº 475, Of. 502",Santiago,6979644,Otec,capacitacion@working.cl,,
Región 13,76585940,9,Academia Nacional De Seguridad De Chile Limitada,Acanaseg Ltda.,José Victorino Lastarria   198,Santiago,26337606,Otec,seguridad@acanaseg.cl,,
Región 13,77797400,9,Organismo Tecnico De Capacitacion Uno  Mas Uno Tres Limitada,Otec Uno Mas Uno Tres Ltda,"Jaime Eyzaguirre 9, Of. 14",Santiago,226651551,Otec,mendezp@1mas1tres.cl,,
Región 13,76599970,7,Corfhu Capacitación Limitada,Corfhu Ltda.,Moneda N° 812 Of. N° 1015 ,Santiago,22222282,Otec,corfhu@corfhu.cl,,
Región 13,78735590,0,Palacios Y García Docencia Limitada,Factum,Moneda 1776,Santiago,6955549,Ent. Niv. Est.,instituto@factum.cl,,
Región 13,77411200,6,Instituto Escocés De Idiomas Limitada,Grants English,"Londres 70,  Of. 4",Santiago,6381128,Otec,grants@grantsenglish.com,,
Región 13,79942800,8,Instituto De Capacitación Profesional Limitada,Icap Ltda.,Domeyko Nº 1760- 1762 - 1764,Santiago,6724220,Otec,jaravena@icap.cl,,
Región 13,76222680,4,Instituto Nacional De Conductores Profesionales Limitada,Enacop Ltda.,San Diego Nº 31 Of.408,Santiago,226889584,Otec,jenngf@gmail.com , contacto@enacop.cl,
Región 13,76048178,5,Sociedad Intelektas Capacitaciones Limitada,Intelektaslimitada,"Compañía 1390,  Of.613",Santiago,226992744,Otec,jparra@intelektas.cl,,
Región 13,76845260,1,Everis Training Chile Limitada,Everis Training Chile Ltda.,"Av. B. O. Higgins Nº 1449, Of.301",Santiago,24225410,Otec,chile.training@everis.com,,
Región 13,76134066,2,Salfa Capacitación Limitada,Salfa Capacitación Limitada,"Club Hipico, N° 1848",Santiago,8109142,Otec,salfacapacitacion@salfa.cl,,
Región 13,77099700,3,Sociedad De Capacitación Sersoft Limitada,Sersoft Limitada,"Santo Domingo Nº 1160, Of.302",Santiago,226969302,Otec,sersoft@sersoft.tie.cl,,
Región 13,77259970,6,Transforma Capacitación Limitada,Transforma Capacitación Ltda.,"Matías Cousiño  Nº 150, Of.628",Santiago,26385852,Otec,info@transformaconsultores.cl,,
Región 13,77286960,6,Inacoch-Instituto Nacional De Capacitación Ocupacional De Chile Limitada,Inacoch Limitada,San Pablo  Nº 1910,Santiago,4456727,Otec,director@inacoch.cl,,
Región 13,78822190,8,Asimerk-Chile Servicios De Capacitación Limitada,Asimerk Chile,"Doctor Ramón Corbalán Nº 37, Dpto. 24",Santiago,2472202,Otec,dguzman@asimerk.cl,,
Región 13,78087090,7,A&C Servicios De Capacitación Limitada,A&C Capacitación Ltda.,Agustinas1442 Of 306,Santiago,226715918,Otec,info@ayccapacitacion.cl,,
Región 13,78527800,3,Jorge Molina Y Compañía Limitada,Hera Gestión E Informática Limitada,"Ahumada Nº312, Of. 701-702",Santiago,6984824,Mixto,heragerencia@gmail.com,,
Región 13,79559730,1,Empresa De Cap. Y Activida De Tec Manuales Adminis,Ecatema Ltda.,Mac Iver Nº 705,Santiago,6338699,Mixto,agonzalez@ecatema.cl,,
Región 13,78217770,2,Fidenter Capacitación Limitada,Fidenter Capacitación Ltda.,Chiloe Nº 1206,Santiago,225544022,Otec,otec@fidenter.cl,,
Región 13,79918180,0,Capacitación Laboral Especializada Limitada,Jesam-Capacit Ltda.,"Huerfanos N° 1160, Of. 307",Santiago,26885530,Otec,bhutan@bhutan.cl,,
Región 13,77112460,7,Servicios De Capacitación Epsilon Limitada,Epsilon Ltda.,"Calle Dieciocho Nº 267, Piso 2",Santiago,6730896,Otec,osanchez@epsilon.cl,,
Región 13,78503480,5,Sociedad Basso Y Herrera Limitada,Human Business Limitada,"Paseo Bulnes Nº 79, Oficina 110, Piso 11",Santiago,226989790,Otec,lherrera@hbusiness.cl , jcbasso@hbusiness.cl,
Región 13,78290560,0,Asesoría Y Capacitación Para La Gestión Limitada,Opción  Capacitación,Ahumada  Nº 254 Of. 112,Santiago,226981230,Otec,lraimondi@opcioncapacitacion.cl,,
Región 13,65061013,K,Fundación Para La Capacitación Promoción Del Empleo Y La Productiviada,Fucaep,"Estado N° 235, Of. N° 1305",Santiago,32238356,Otec,contacto@fucaep.cl,,
Región 13,75998240,1,Fundación De Capacitación Sofofa,,"Calle Nueva York N° 33, Piso 15",Santiago,228995100,Otec,jrosales@fundacionsofofa.cl,,
Región 13,72165400,1,Fundación Para El Servicio De Perfeccionamiento De La Educación Católica,Fundación Sepec,Calle Erasmo Escalada 1924,Santiago,226726590,Mixto,contacto@fundacionsepec.org,,
Región 13,65696680,7,Fundación De Capacitación Para El Buen Trabajo,Buen Trabajo,Av. Ejército Nº390                                              ,Santiago,26960189,Otec,imarquez@tph.cl,buentrabajo@tph.cl,
Región 13,65062756,3,Fundación Forpe Chile,Fundación Forpe Chile,"Olivares N° 1324,",Santiago,25884831,Otec,eduardo.robledo@fundacioncades.cl   ,,
Región 13,65099139,7,Fundacion Escuela Taller Fermin Vivaceta,Fundación Escuela Taller Fermín Vivaceta,Hurtado Rodríguez  381 ,Santiago,71355009,Otec,fundacionescuelataller@gmail.com,,
Región 13,65089867,2,Fundación Capacitación Y Futuro,Capacitación Y Futuro,Padre Diego Rosales 16661,Santiago,25962362,Otec,fundacion.capacitacionyfuturo@yahoo.com,,
Región 13,65057853,8,Fundación Chilecap Capacitación,Fundación Chilecap,"San Antonio 19, Of. 2404",Santiago,26647419,Otec,contacto@fundacionchilecap.cl,,
Región 13,65701990,9,Fundación Promoción Solidaria - Capacita,Promoción Solidaria,Calle Erasmo Escala N° 1924,Santiago,26726590,Otec,juliette.sapaj@fundacionsepec.org,,
Región 13,65696880,K,Fundación Del Consejo Nacional De Seguridad,Fundación Cns,Vidaurre  N° 1470 Piso 2,Santiago,6724510,Otec,CNS@CNSDECHILE.CL,,
Región 13,65065054,9,Fundación Centro De Capacitación Y Desarrollo Social Chile,Fundación Cades Chile,Olivares 1324,Santiago,226962003,Otec,eduardo.robledo@fundacioncades.cl,,
Región 13,65091658,1,Fundacion Crea Capacidades,,Pasaje Phillips 16 Piso 4,Santiago,25971191,Otec,contacto@creacapacidades.cl,,
Región 13,70004881,0,Instituto Nacional De Pastoral Rural,Inpru,Almirante Barroso N 66,Santiago,6712629,Ent. Niv. Est., inpru@episcopado.cl,,
Región 13,73923400,K,Universidad Alberto Hurtado,,Almirante Barroso 10 (Ex Nº 6),Santiago,228897682,Otec,gbulnes@uahurtado.cl,,
Región 13,82920700,1,Instituto De Estudios Bancarios Guillermo Subercaseaux,,San Martín Nº 74-76,Santiago,24694312,Otec,dfc@ieb.cl,,
Región 13,65088432,9,Corporación Nueva Ciaspo,Nueva Ciaspo,Corte Suprema N° 195,Santiago,26966091,Otec,jelopezt@gmail.com,,
Región 13,77509120,7,Centro De Formación Técnica Ceitec,C.F.T. Ceitec,Gorbea  Nº 1777,Santiago,226956575,Mixto,ceitec@ceitec.cl,,
Región 13,79693220,1,Instituto Tecnológico De Chile  S.A.,Instituto Tecnológico De Chile I.T.C,Serrano  Nº172 .,Santiago,225655225,Otec,cmatamala@itc.cl,,
Región 13,72067800,4,Centro De Formación Técnica De Los Establecimientos Nacionales De Educación Caritas - Chile,Centro De Formación Técnica De Enac,Echaurren 26,Santiago,224738800,Otec,royarzun@enac.cl,,
Región 13,96633950,0,Instituto Profesional Esucomex  S.A.,Instituto Profesional Esucomex  S.A.,Ejercito N°  91,Santiago,27000498,Otec,otec@esucomex.cl,,
Región 13,78266770,K,Instituto Profesional Carlos Casanueva S.A.,,Londres Nº 46 ,Santiago,3476014,Otec,otec@carloscasanueva.cl,,
Región 13,71528700,5,Universidad La República,Otec Universidad La República,Agustinas N° 1831,Santiago,227068168,Otec,eduardo.marfull@ulare.cl,,
Región 13,71551500,8,Universidad Santo Tomas,Universida Santo Tomas,"Ejército Nº 146, Piso 4",Santiago,225308370,Mixto,capacitacion@santotomas.cl,,
Región 13,70990700,K,Universidad Diego Portales,No Encontrado,Av. Manuel Rodriguez Sur Nº 415,Santiago,26762185,Otec,guillermo.olivares@udp.cl,,
Región 13,70729100,1,Universidad Tecnológica Metropolitana,Utem,Calle Dieciocho N° 161,Santiago,227877592,Otec,direcap@utem.cl,,
Región 13,60910000,1,Universidad De Chile,Universidad De Chile,Diagonal Paraguay 265  Of. 1305,Santiago,9782352,Otec,operaciones.vex@uchile.cl,,
Región 13,71541900,9,Universidad Pedro De Valdivia,Upv,Av. Vicuña Mackenna 44,Santiago,5197653,Otec,otec@upv.cl,,
Región 13,70995200,5,Universidad Central,,Toesca 1783                                                     ,Santiago,225826074,Otec,marcia.silva@ucentral.cl,,
Región 13,71647500,K,Universidad Bernardo O Higgins,Ubo,"Av. Vial N° 1971, Piso 2",Santiago,24774110,Otec,capacitacion@ubo.cl,pgonzalez@ubo.cl,
Región 13,71912200,0,Universidad Católica Cardenal Raúl Silva Henríquez,U.C.C.R.S.H.,Carmen 340,Santiago,224778108,Mixto,cnorambuena@ucsh.cl,,
Región 13,71540100,2,Universidad Nacional Andres Bello,,"Salvador  Sanfuentes N° 2357, Piso 4",Santiago,27703757,Otec,gloria.soares@unab.cl, jc_diaz@unab.cl,
Región 13,77651010,6,Gestion Y Capacitacion En Desarrollo Empresarial Limitada,Gisp Consultores Ltda.,Cienfuegos  Nº 50 Ofic. D,Santiago,6982603,Otec,,,
Región 13,76462250,2,Centro De Capacitacion Cordillera Limitada,Cordillera Capacitacion Ltda,Santo Domimgo 1391 Of 607,Santiago,226982663,Otec,,,
Región 13,9410,2,Liceo Consolidada Davila,Liceo Consolidada Davila,Jose. J. Prieto Nº 6075,Santiago,24813257,Otec,,,
Región 13,77818710,8,Zúñiga Y Cía. Limitada,Zúñiga Y Cía. Limitada,Ahumada 131 Of. 722,Santiago,6718303,Otec,,,
Región 13,9695,4,Eugenio Pereira Salas,Eugenio Pereira Salas,Cooperación Nº 4581 Pobl. Lo Valledor Norte,Santiago,24813184,Otec,,,
Región 13,76200495,K,Impulso Desarrollo Chile Limitada.,Impulso Desarrollo Ltda.,A. Libertador Bernardo O'Higgins Nº 1112 Oficina 1001,Santiago,226964785,Otec,alejandrosandoval@grupoimpulso.cl,,
